Provider,FilePath,Tags,RelatedUrl,ServiceName,Description,Categories,Notes,CheckTitle,CheckAliases,DependsOn,SubServiceName,CheckType,CheckID,Remediation,Severity,RelatedTo,ResourceIdTemplate,ResourceType,Risk
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_critical_event_subscription/rds_cluster_critical_event_subscription.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.html,rds,"Ensure that Amazon RDS event notification subscriptions are enabled for database cluster events, particularly maintenance and failure.",[],,Check if RDS Cluster critical events are subscribed.,,[],,"['Software and Configuration Checks, AWS Security Best Practices']",rds_cluster_critical_event_subscription,"{'Code': {'CLI': ""aws rds create-event-subscription --source-type db-cluster --event-categories 'failure' 'maintenance' --sns-topic-arn <sns-topic-arn>"", 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-19', 'Terraform': ''}, 'Recommendation': {'Text': 'To subscribe to RDS cluster event notifications, see Subscribing to Amazon RDS event notification in the Amazon RDS User Guide.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.Subscribing.html'}}",low,[],arn:aws:rds:region:account-id:account,AwsAccount,"Without event subscriptions for critical events, such as maintenance and failures, you may not be aware of issues affecting your RDS clusters, leading to downtime or security vulnerabilities."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_non_default_port/rds_instance_non_default_port.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html,rds,Checks if an instance uses a port other than the default port of the database engine. The control fails if the RDS instance uses the default port.,[],,Check if RDS instances are using non-default ports.,,[],,['Software and Configuration Checks/AWS Security Best Practices'],rds_instance_non_default_port,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <db-instance-id> --port <non-default-port>', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-23', 'Terraform': ''}, 'Recommendation': {'Text': 'Modify the RDS instance to use a non-default port, and ensure that the security group permits access to the new port.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html'}}",low,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,"Using a default database port exposes the instance to potential security vulnerabilities, as attackers are more likely to target known, commonly-used ports. This may result in unauthorized access to the database or increased susceptibility to automated attacks."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_deletion_protection/rds_cluster_deletion_protection.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_DeleteInstance.html,rds,Check if RDS clusters have deletion protection enabled.,[],,Check if RDS clusters have deletion protection enabled.,,[],,[],rds_cluster_deletion_protection,"{'Code': {'CLI': 'aws rds modify-db-cluster --db-cluster-identifier <db_cluster_id> --deletion-protection --apply-immediately', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-7', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-that-rds-clusters-and-instances-have-deletion-protection-enabled#terraform'}, 'Recommendation': {'Text': 'Enable deletion protection using the AWS Management Console for production DB clusters.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_DeleteInstance.html'}}",low,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,You can only delete clusters that do not have deletion protection enabled.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_non_default_port/rds_cluster_non_default_port.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html,rds,Checks if an cluster uses a port other than the default port of the database engine. The control fails if the RDS cluster uses the default port.,[],,Check if RDS clusters are using non-default ports.,,[],,['Software and Configuration Checks/AWS Security Best Practices'],rds_cluster_non_default_port,"{'Code': {'CLI': 'aws rds modify-db-cluster --db-cluster-identifier <db-cluster-id> --port <non-default-port>', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-23', 'Terraform': ''}, 'Recommendation': {'Text': 'Modify the RDS cluster to use a non-default port, and ensure that the security group permits access to the new port.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html'}}",low,[],arn:aws:rds:region:account-id:cluster:db-cluster,AwsRdsDbCluster,"Using a default database port exposes the cluster to potential security vulnerabilities, as attackers are more likely to target known, commonly-used ports. This may result in unauthorized access to the database or increased susceptibility to automated attacks."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_multi_az/rds_cluster_multi_az.metadata.json,,https://aws.amazon.com/rds/features/multi-az/,rds,Check if RDS clusters have multi-AZ enabled.,['redundancy'],,Check if RDS clusters have multi-AZ enabled.,,[],,[],rds_cluster_multi_az,"{'Code': {'CLI': 'aws rds create-db-cluster --db-cluster-identifier <db_cluster_id> --multi-az true', 'NativeIaC': 'https://docs.prowler.com/checks/aws/general-policies/general_73#cloudformation', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-15', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/general_73#terraform'}, 'Recommendation': {'Text': 'Enable multi-AZ deployment for production databases.', 'Url': 'https://aws.amazon.com/rds/features/multi-az/'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,"In case of failure, with a single-AZ deployment configuration, should an availability zone specific database failure occur, Amazon RDS can not automatically fail over to the standby availability zone."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_backup_enabled/rds_instance_backup_enabled.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html,rds,Check if RDS instances have backup enabled.,[],,Check if RDS instances have backup enabled.,,[],,[],rds_instance_backup_enabled,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <db_instance_id> --backup-retention-period 7 --apply-immediately', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-automated-backups-enabled.html', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-that-rds-instances-have-backup-policy#terraform'}, 'Recommendation': {'Text': 'Enable automated backup for production data. Define a retention period and periodically test backup restoration. A Disaster Recovery process should be in place to govern Data Protection approach.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,"If backup is not enabled, data is vulnerable. Human error or bad actors could erase or modify data."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_default_admin/rds_cluster_default_admin.metadata.json,,https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-24,rds,Ensure that your Amazon RDS clusters are not using the default master username.,[],,Ensure that your Amazon RDS clusters are not using the default master username.,,[],,[],rds_cluster_default_admin,"{'Code': {'CLI': '', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#'}, 'Recommendation': {'Text': 'To change the master username configured for your Amazon RDS database clusters you must re-create them and migrate the existing data.', 'Url': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-24'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,Since admin is the Amazon's example for the RDS database master username and postgres is the default PostgreSQL master username. Many AWS customers will use this username for their RDS database instances in production. Malicious users can use this information to their advantage and frequently try to use default master username during brute-force attacks.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_minor_version_upgrade_enabled/rds_instance_minor_version_upgrade_enabled.metadata.json,,https://aws.amazon.com/blogs/database/best-practices-for-upgrading-amazon-rds-to-major-and-minor-versions-of-postgresql/,rds,Ensure RDS instances have minor version upgrade enabled.,[],,Ensure RDS instances have minor version upgrade enabled.,,[],,[],rds_instance_minor_version_upgrade_enabled,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <db_instance_id> --auto-minor-version-upgrade --apply-immediately', 'NativeIaC': 'https://docs.prowler.com/checks/aws/general-policies/ensure-aws-db-instance-gets-all-minor-upgrades-automatically#cloudformation', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-auto-minor-version-upgrade.html', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-aws-db-instance-gets-all-minor-upgrades-automatically#terraform'}, 'Recommendation': {'Text': 'Enable auto minor version upgrade for all databases and environments.', 'Url': 'https://aws.amazon.com/blogs/database/best-practices-for-upgrading-amazon-rds-to-major-and-minor-versions-of-postgresql/'}}",low,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,Auto Minor Version Upgrade is a feature that you can enable to have your database automatically upgraded when a new minor database engine version is available. Minor version upgrades often patch security vulnerabilities and fix bugs and therefore should be applied.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_snapshots_encrypted/rds_snapshots_encrypted.metadata.json,,https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-4,rds,Check if RDS Snapshots and Cluster Snapshots are encrypted.,['encryption'],,Check if RDS Snapshots and Cluster Snapshots are encrypted.,,[],,[],rds_snapshots_encrypted,"{'Code': {'CLI': '', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/snapshot-encrypted.html#', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/snapshot-encrypted.html#', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/snapshot-encrypted.html#'}, 'Recommendation': {'Text': 'When working with production databases that hold sensitive and critical data, it is strongly recommended to implement encryption at rest and protect your data from attackers or unauthorized personnel. ', 'Url': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-4'}}",medium,[],arn:aws:rds:region:account-id:snapshot,AwsRdsDbSnapshot,Ensure that your manual Amazon RDS database snapshots are encrypted in order to achieve compliance for data-at-rest encryption within your organization.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_event_subscription_security_groups/rds_instance_event_subscription_security_groups.metadata.json,,https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-22,rds,Ensure that Amazon RDS event notification subscriptions are enabled for database security groups events.,[],,Check if RDS Security Group events are subscribed.,,[],,[],rds_instance_event_subscription_security_groups,"{'Code': {'CLI': '', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-db-security-groups-events.html#', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-db-security-groups-events.html#', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-db-security-groups-events.html#'}, 'Recommendation': {'Text': 'To subscribe to RDS instance event notifications, see Subscribing to Amazon RDS event notification in the Amazon RDS User Guide.', 'Url': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-22'}}",medium,[],arn:aws:rds:region:account-id:es,AwsRdsEventSubscription,"Amazon RDS event subscriptions for database security groups are designed to provide incident notification of events that may affect the security, availability, and reliability of the RDS database instances associated with these security groups."
