compliance_name,unique_key,id,name,description,check_count,service_count,check_functions_str,services_str,applied_services
ffiec_aws,ffiec_gen_001_d3_pc_am_b_7,d3-pc-am-b-7,D3.PC.Am.B.7,Access controls include password complexity and limits to password attempts and reuse.,6,1,"['iam_password_policy_minimum_length_14', 'iam_password_policy_lowercase', 'iam_password_policy_number', 'iam_password_policy_number', 'iam_password_policy_symbol', 'iam_password_policy_uppercase']",['iam'],
ffiec_aws,ffiec_gen_001_d3_pc_im_b_1,d3-pc-im-b-1,D3.PC.Im.B.1,"Network perimeter defense tools (e.g., border router and firewall) are used.",20,10,"['acm_certificates_expiration_check', 'apigateway_restapi_waf_acl_attached', 'ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'elbv2_waf_acl_attached', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['apigateway', 'elbv2', 'redshift', 's3', 'acm', 'emr', 'sagemaker', 'awslambda', 'ec2', 'rds']",
ffiec_aws,ffiec_gen_001_d3_pc_im_b_2,d3-pc-im-b-2,D3.PC.Im.B.2,Systems that are accessed from the Internet or by external parties are protected by firewalls or other similar devices.,6,3,"['apigateway_restapi_waf_acl_attached', 'elbv2_waf_acl_attached', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['elbv2', 'ec2', 'apigateway']",
ffiec_aws,ffiec_gen_001_d3_pc_im_b_3,d3-pc-im-b-3,D3.PC.Im.B.3,All ports are monitored.,6,5,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'vpc', 'elb', 'apigateway', 'cloudtrail']",
ffiec_aws,ffiec_gen_001_d3_pc_im_b_5,d3-pc-im-b-5,D3.PC.Im.B.5,"Systems configurations (for servers, desktops, routers, etc.) follow industry standards and are enforced",3,2,"['ec2_instance_managed_by_ssm', 'ssm_managed_compliant_patching', 'ssm_managed_compliant_patching']","['ssm', 'ec2']",
ffiec_aws,ffiec_gen_001_d3_pc_im_b_6,d3-pc-im-b-6,D3.PC.Im.B.6,"Ports, functions, protocols and services are prohibited if no longer needed for business purposes.",4,1,"['ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']",['ec2'],
ffiec_aws,ffiec_gen_001_d3_pc_im_b_7,d3-pc-im-b-7,D3.PC.Im.B.7,Access to make changes to systems configurations (including virtual machines and hypervisors) is controlled and monitored.,6,2,"['cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'iam_policy_attached_only_to_group_or_roles', 'iam_aws_attached_policy_no_administrative_privileges', 'iam_customer_attached_policy_no_administrative_privileges', 'iam_inline_policy_no_administrative_privileges']","['iam', 'cloudtrail']",
ffiec_aws,ffiec_gen_001_d4_c_co_b_2,d4-c-co-b-2,D4.C.Co.B.2,The institution ensures that third-party connections are authorized.,4,1,"['ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']",['ec2'],
ffiec_aws,ffiec_gen_001_d5_dr_de_b_1,d5-dr-de-b-1,D5.DR.De.B.1,Alert parameters are set for detecting information security incidents that prompt mitigating actions.,6,3,"['cloudwatch_changes_to_network_acls_alarm_configured', 'cloudwatch_changes_to_network_gateways_alarm_configured', 'cloudwatch_changes_to_network_route_tables_alarm_configured', 'cloudwatch_changes_to_vpcs_alarm_configured', 'guardduty_is_enabled', 'securityhub_enabled']","['guardduty', 'cloudwatch', 'securityhub']",
ffiec_aws,ffiec_gen_001_d5_dr_de_b_3,d5-dr-de-b-3,D5.DR.De.B.3,"Tools and processes are in place to detect, alert, and trigger the incident response program.",16,9,"['cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'cloudwatch_changes_to_network_acls_alarm_configured', 'cloudwatch_changes_to_network_gateways_alarm_configured', 'cloudwatch_changes_to_network_route_tables_alarm_configured', 'cloudwatch_changes_to_vpcs_alarm_configured', 'elbv2_logging_enabled', 'elb_logging_enabled', 'guardduty_is_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'securityhub_enabled']","['elbv2', 'guardduty', 'securityhub', 's3', 'cloudwatch', 'elb', 'redshift', 'rds', 'cloudtrail']",
ffiec_aws,ffiec_gen_001_d5_ir_pl_b_6,d5-ir-pl-b-6,D5.IR.Pl.B.6,"The institution plans to use business continuity, disaster recovery, and data backup programs to recover operations following an incident.",8,4,"['dynamodb_tables_pitr_enabled', 'elbv2_deletion_protection', 'rds_instance_enhanced_monitoring_enabled', 'rds_instance_backup_enabled', 'rds_instance_deletion_protection', 'rds_instance_multi_az', 'rds_instance_backup_enabled', 's3_bucket_object_versioning']","['elbv2', 'dynamodb', 'rds', 's3']",
pci_3.2.1_aws,pci_3_2_1_1_1,1.1,Establish and implement firewall and router configuration standards,Firewalls and routers are key components of the architecture that controls entry to and exit from the network. These devices are software or hardware devices that block unwanted access and manage authorized access into and out of the network. Configuration standards and procedures will help to ensure that the organization's first line of defense in the protection of its data remains strong.,3,3,"['ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'apigateway_restapi_waf_acl_attached', 'elbv2_waf_acl_attached']","['elbv2', 'ec2', 'apigateway']",
pci_3.2.1_aws,pci_3_2_1_1_1_4,1.1.4,Requirements for a firewall at each Internet connection and between any demilitarized zone (DMZ) and the internal network zone,"Using a firewall on every Internet connection coming into (and out of) the network, and between any DMZ and the internal network, allows the organization to monitor and control access and minimizes the chances of a malicious individual obtaining access to the internal network via an unprotected connection.",3,3,"['ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'apigateway_restapi_waf_acl_attached', 'elbv2_waf_acl_attached']","['elbv2', 'ec2', 'apigateway']",
pci_3.2.1_aws,pci_3_2_1_1_1_4_c,1.1.4.c,"Observe network configurations to verify that a firewall is in place at each Internet connection and between any demilitarized zone (DMZ) and the internal network zone, per the documented configuration standards and network diagrams","Using a firewall on every Internet connection coming into (and out of) the network, and between any DMZ and the internal network, allows the organization to monitor and control access and minimizes the chances of a malicious individual obtaining access to the internal network via an unprotected connection.",3,3,"['ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'apigateway_restapi_waf_acl_attached', 'elbv2_waf_acl_attached']","['elbv2', 'ec2', 'apigateway']",
pci_3.2.1_aws,pci_3_2_1_1_2,1.2,Examine firewall and router configurations and perform the following to verify that connections are restricted between untrusted networks and system components in the cardholder data environment,"It is essential to install network protection between the internal, trusted network and any untrusted network that is external and/or out of the entity's ability to control or manage. Failure to implement this measure correctly results in the entity being vulnerable to unauthorized access by malicious individuals or software. For firewall functionality to be effective, it must be properly configured to control and/or limit traffic into and out of the entity's network.",16,8,"['ec2_ebs_public_snapshot', 'rds_instance_no_public_access', 'ec2_securitygroup_default_restrict_traffic', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_22', 'awslambda_function_not_publicly_accessible', 'rds_snapshots_public_access', 'opensearch_service_domains_not_publicly_accessible', 'redshift_cluster_public_access', 's3_bucket_policy_public_write_access', 'awslambda_function_inside_vpc', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 's3_bucket_public_write_acl', 'dms_instance_no_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_networkacl_allow_ingress_tcp_port_3389']","['opensearch', 'ec2', 's3', 'sagemaker', 'dms', 'awslambda', 'redshift', 'rds']",
pci_3.2.1_aws,pci_3_2_1_1_2_1,1.2.1,"Restrict inbound and outbound traffic to that which is necessary for the cardholder data environment, and specifically deny all other traffic","Examination of all inbound and outbound connections allows for inspection and restriction of traffic based on the source and/or destination address, thus preventing unfiltered access between untrusted and trusted environments. This prevents malicious individuals from accessing the entity's network via unauthorized IP addresses or from using services, protocols, or ports in an unauthorized manner (for example, to send data they've obtained from within the entity's network out to an untrusted server). Implementing a rule that denies all inbound and outbound traffic that is not specifically needed helps to prevent inadvertent holes that would allow unintended and potentially harmful traffic in or out.",16,8,"['ec2_ebs_public_snapshot', 'rds_instance_no_public_access', 'ec2_securitygroup_default_restrict_traffic', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_22', 'awslambda_function_not_publicly_accessible', 'rds_snapshots_public_access', 'opensearch_service_domains_not_publicly_accessible', 'redshift_cluster_public_access', 's3_bucket_policy_public_write_access', 'awslambda_function_inside_vpc', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 's3_bucket_public_write_acl', 'dms_instance_no_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_networkacl_allow_ingress_tcp_port_3389']","['opensearch', 'ec2', 's3', 'sagemaker', 'dms', 'awslambda', 'redshift', 'rds']",
pci_3.2.1_aws,pci_3_2_1_1_2_1_a,1.2.1.a,Examine firewall and router configuration standards to verify that they identify inbound and outbound traffic necessary for the cardholder data environment,"Examination of all inbound and outbound connections allows for inspection and restriction of traffic based on the source and/or destination address, thus preventing unfiltered access between untrusted and trusted environments. This prevents malicious individuals from accessing the entity's network via unauthorized IP addresses or from using services, protocols, or ports in an unauthorized manner (for example, to send data they've obtained from within the entity's network out to an untrusted server). Implementing a rule that denies all inbound and outbound traffic that is not specifically needed helps to prevent inadvertent holes that would allow unintended and potentially harmful traffic in or out.",16,8,"['ec2_ebs_public_snapshot', 'rds_instance_no_public_access', 'ec2_securitygroup_default_restrict_traffic', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_22', 'awslambda_function_not_publicly_accessible', 'rds_snapshots_public_access', 'opensearch_service_domains_not_publicly_accessible', 'redshift_cluster_public_access', 's3_bucket_policy_public_write_access', 'awslambda_function_inside_vpc', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 's3_bucket_public_write_acl', 'dms_instance_no_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_networkacl_allow_ingress_tcp_port_3389']","['opensearch', 'ec2', 's3', 'sagemaker', 'dms', 'awslambda', 'redshift', 'rds']",
pci_3.2.1_aws,pci_3_2_1_1_2_1_b,1.2.1.b,Examine firewall and router configurations to verify that inbound and outbound traffic is limited to that which is necessary for the cardholder data environment,"Examination of all inbound and outbound connections allows for inspection and restriction of traffic based on the source and/or destination address, thus preventing unfiltered access between untrusted and trusted environments. This prevents malicious individuals from accessing the entity's network via unauthorized IP addresses or from using services, protocols, or ports in an unauthorized manner (for example, to send data they've obtained from within the entity's network out to an untrusted server). Implementing a rule that denies all inbound and outbound traffic that is not specifically needed helps to prevent inadvertent holes that would allow unintended and potentially harmful traffic in or out.",16,8,"['ec2_ebs_public_snapshot', 'rds_instance_no_public_access', 'ec2_securitygroup_default_restrict_traffic', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_22', 'awslambda_function_not_publicly_accessible', 'rds_snapshots_public_access', 'opensearch_service_domains_not_publicly_accessible', 'redshift_cluster_public_access', 's3_bucket_policy_public_write_access', 'awslambda_function_inside_vpc', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 's3_bucket_public_write_acl', 'dms_instance_no_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_networkacl_allow_ingress_tcp_port_3389']","['opensearch', 'ec2', 's3', 'sagemaker', 'dms', 'awslambda', 'redshift', 'rds']",
pci_3.2.1_aws,pci_3_2_1_1_2_1_c,1.2.1.c,"Examine firewall and router configurations to verify that all other inbound and outbound traffic is specifically denied, for example by using an explicit “deny all” or an implicit deny after allow statement","Examination of all inbound and outbound connections allows for inspection and restriction of traffic based on the source and/or destination address, thus preventing unfiltered access between untrusted and trusted environments. This prevents malicious individuals from accessing the entity's network via unauthorized IP addresses or from using services, protocols, or ports in an unauthorized manner (for example, to send data they've obtained from within the entity's network out to an untrusted server). Implementing a rule that denies all inbound and outbound traffic that is not specifically needed helps to prevent inadvertent holes that would allow unintended and potentially harmful traffic in or out.",16,8,"['ec2_ebs_public_snapshot', 'rds_instance_no_public_access', 'ec2_securitygroup_default_restrict_traffic', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_22', 'awslambda_function_not_publicly_accessible', 'rds_snapshots_public_access', 'opensearch_service_domains_not_publicly_accessible', 'redshift_cluster_public_access', 's3_bucket_policy_public_write_access', 'awslambda_function_inside_vpc', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 's3_bucket_public_write_acl', 'dms_instance_no_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_networkacl_allow_ingress_tcp_port_3389']","['opensearch', 'ec2', 's3', 'sagemaker', 'dms', 'awslambda', 'redshift', 'rds']",
pci_3.2.1_aws,pci_3_2_1_1_2_3,1.2.3,"Install perimeter firewalls between all wireless networks and the cardholder data environment, and configure these firewalls to deny or, if traffic is necessary for business purposes, permit only authorized traffic between the wireless environment and the cardholder data environment","The known (or unknown) implementation and exploitation of wireless technology within a network is a common path for malicious individuals to gain access to the network and cardholder data. If a wireless device or network is installed without the entity's knowledge, a malicious individual could easily and “invisibly” enter the network. If firewalls do not restrict access from wireless networks into the CDE, malicious individuals that gain unauthorized access to the wireless network can easily connect to the CDE and compromise account information. Firewalls must be installed between all wireless networks and the CDE, regardless of the purpose of the environment to which the wireless network is connected. This may include, but is not limited to, corporate networks, retail stores, guest networks, warehouse environments, etc.",4,2,"['ec2_networkacl_allow_ingress_tcp_port_22', 'ec2_securitygroup_allow_ingress_from_internet_to_all_ports', 'ec2_networkacl_allow_ingress_tcp_port_3389', 'sagemaker_notebook_instance_without_direct_internet_access_configured']","['sagemaker', 'ec2']",
